Category	Date	Title	Type	URL	CategoryURL
MZ-Tools Articles Series	06/04/2013 06:28	MZ-Tools Articles Series: BUG: Checkbox to create CommandBar disabled in add-in wizard if name contains ‘.’	Bug	http://www.visualstudioextensibility.com/2013/06/04/mz-tools-articles-series-bug-checkbox-to-create-commandbar-disabled-in-add-in-wizard-if-name-contains/	http://www.visualstudioextensibility.com/category/mztools-articles-series/
MZ-Tools Articles Series	06/02/2013 17:37	MZ-Tools Articles Series: HOWTO: Get the full browse URL of an .aspx page	HowTo	http://www.visualstudioextensibility.com/2013/06/03/mz-tools-articles-series-howto-get-the-full-browse-url-of-an-aspx-page/	http://www.visualstudioextensibility.com/category/mztools-articles-series/
MZ-Tools Articles Series	03/26/2013 01:45	MZ-Tools Articles Series updated	Other	http://www.visualstudioextensibility.com/2013/03/26/mz-tools-articles-series-updated/	http://www.visualstudioextensibility.com/category/mztools-articles-series/
MZ-Tools Articles Series	03/17/2013 04:18	MZ-Tools Articles Series: BUG: DTE.ActiveDocument.ActiveWindow does not return the active document window if toolwindow active	Bug	http://www.visualstudioextensibility.com/2013/03/17/mz-tools-articles-series-bug-dte-activedocument-activewindow-does-not-return-the-active-document-window-if-toolwindow-active/	http://www.visualstudioextensibility.com/category/mztools-articles-series/
MZ-Tools Articles Series	10/14/2012 05:19	MZ-Tools Articles Series: HOWTO: Get an inverted bitmap to use with the Dark theme of Visual Studio 2012 from an add-in.	HowTo	http://www.visualstudioextensibility.com/2012/10/14/mz-tools-articles-series-howto-get-an-inverted-bitmap-to-use-with-the-dark-theme-of-visual-studio-2012-from-an-add-in/	http://www.visualstudioextensibility.com/category/mztools-articles-series/
MZ-Tools Articles Series	10/12/2012 21:28	MZ-Tools Articles Series: HOWTO: Detect Visual Studio requirements for MSI-based extensions setups.	HowTo	http://www.visualstudioextensibility.com/2012/10/13/mz-tools-articles-series-howto-detect-visual-studio-requirements-for-msi-based-extensions-setups/	http://www.visualstudioextensibility.com/category/mztools-articles-series/
MZ-Tools Articles Series	10/11/2012 21:04	MZ-Tools Articles Series: BUG: Visual Studio 2012 doesn’t theme multiline textbox with initial scrollbar on add-in toolwindow.	Bug	http://www.visualstudioextensibility.com/2012/10/12/mz-tools-articles-series-bug-visual-studio-2012-doesn-t-theme-multiline-textbox-with-initial-scrollbar-on-add-in-toolwindow/	http://www.visualstudioextensibility.com/category/mztools-articles-series/
MZ-Tools Articles Series	10/11/2012 10:52	MZ-Tools Articles Series: HOWTO: Get the Microsoft.VisualStudio.Shell.Interop.IVsUIShell5 interface to theme a Visual Studio 2012 add-in.	HowTo	http://www.visualstudioextensibility.com/2012/10/11/mz-tools-articles-series-howto-get-the-microsoft-visualstudio-shell-interop-ivsuishell5-interface-to-theme-a-visual-studio-2012-add-in/	http://www.visualstudioextensibility.com/category/mztools-articles-series/
MZ-Tools Articles Series	10/09/2012 18:22	MZ-Tools Articles Series: HOWTO: Theme scrollbars of controls on a Windows Forms modal window from a Visual Studio 2012 add-in.	HowTo	http://www.visualstudioextensibility.com/2012/10/10/mz-tools-articles-series-howto-theme-scrollbars-of-controls-in-a-windows-forms-modal-window-from-a-visual-studio-2012-add-in/	http://www.visualstudioextensibility.com/category/mztools-articles-series/
MZ-Tools Articles Series	10/08/2012 07:11	MZ-Tools Articles Series: Updating some articles	Other	http://www.visualstudioextensibility.com/2012/10/08/mz-tools-articles-series-updating-some-articles/	http://www.visualstudioextensibility.com/category/mztools-articles-series/
MZ-Tools Articles Series	09/30/2012 12:03	MZ-Tools Articles Series: BUG: EnvDTE.FontsAndColorsItems.Item(“Keyword”).Background not updated after changing Visual Studio 2012 theme.	Bug	http://www.visualstudioextensibility.com/2012/09/30/mz-tools-articles-series-bug-envdte-fontsandcolorsitems-item-quot-keyword-quot-background-not-updated-after-changing-visual-studio-2012-theme/	http://www.visualstudioextensibility.com/category/mztools-articles-series/
MZ-Tools Articles Series	09/29/2012 20:56	MZ-Tools Articles Series: reached 200 articles	Other	http://www.visualstudioextensibility.com/2012/09/30/mz-tools-articles-series-reached-200-articles/	http://www.visualstudioextensibility.com/category/mztools-articles-series/
MZ-Tools Articles Series	09/29/2012 04:53	MZ-Tools Articles Series: BUG: EnvDTE.CodeElement.StartPoint.Line wrong result with duplicated ‘using’ statement.	Bug	http://www.visualstudioextensibility.com/2012/09/29/mz-tools-articles-series-bug-envdte-codeelement-startpoint-line-wrong-result-with-duplicated-using-statement/	http://www.visualstudioextensibility.com/category/mztools-articles-series/
MZ-Tools Articles Series	09/27/2012 09:54	MZ-Tools Articles Series: HOWTO: Debug Visual Studio assemblies with .NET Reflector.	HowTo	http://www.visualstudioextensibility.com/2012/09/27/mz-tools-articles-series-howto-debug-visual-studio-assemblies-with-net-reflector/	http://www.visualstudioextensibility.com/category/mztools-articles-series/
MZ-Tools Articles Series	09/09/2012 07:30	MZ-Tools Articles Series: BUG: Command.Bindings causes Exception when setting value from an add-in in localized Visual Studio.	Bug	http://www.visualstudioextensibility.com/2012/09/09/mz-tools-articles-series-bug-command-bindings-causes-exception-when-setting-value-from-an-add-in-in-localized-visual-studio/	http://www.visualstudioextensibility.com/category/mztools-articles-series/
MZ-Tools Articles Series	09/09/2012 05:45	MZ-Tools Articles Series: BUG: CommandBar.Name property localized in VBA editor of Office.	Bug	http://www.visualstudioextensibility.com/2012/09/09/mz-tools-articles-series-bug-commandbar-name-property-localized-in-vba-editor-of-office/	http://www.visualstudioextensibility.com/category/mztools-articles-series/
MZ-Tools Articles Series	09/08/2012 06:56	MZ-Tools Articles Series: HOWTO: Create a setup for an add-in for the VBA editor of Microsoft Office for the current user (not requiring admin rights) using Inno Setup.	HowTo	http://www.visualstudioextensibility.com/2012/09/08/mz-tools-articles-series-howto-create-a-setup-for-an-add-in-for-the-vba-editor-of-microsoft-office-for-the-current-user-not-requiring-admin-rights-using-inno-setup/	http://www.visualstudioextensibility.com/category/mztools-articles-series/
MZ-Tools Articles Series	09/07/2012 10:12	MZ-Tools Articles Series: INFO: Registry entries to register an add-in for the VBA editor of Office for the current user without admin rights.	Other	http://www.visualstudioextensibility.com/2012/09/07/mz-tools-articles-series-info-registry-entries-to-register-an-add-in-for-the-vba-editor-of-office-for-the-current-user-without-admin-rights/	http://www.visualstudioextensibility.com/category/mztools-articles-series/
MZ-Tools Articles Series	09/06/2012 06:35	MZ-Tools Articles Series: HOWTO: Create a toolwindow for the VBA editor of Office from an add-in with Visual Studio .NET.	HowTo	http://www.visualstudioextensibility.com/2012/09/06/mz-tools-articles-series-howto-create-a-toolwindow-for-the-vba-editor-of-office-from-an-add-in-with-visual-studio-net/	http://www.visualstudioextensibility.com/category/mztools-articles-series/
MZ-Tools Articles Series	09/02/2012 06:01	MZ-Tools Articles Series: HOWTO: Get the current theme and detect changing it from a Visual Studio 2012 add-in.	HowTo	http://www.visualstudioextensibility.com/2012/09/02/mz-tools-articles-series-howto-get-the-current-theme-and-detect-changing-it-from-a-visual-studio-2012-add-in/	http://www.visualstudioextensibility.com/category/mztools-articles-series/
MZ-Tools Articles Series	08/29/2012 08:35	MZ-Tools Articles Series: HOWTO: Generate Interop assemblies to create an add-in for the VBA editor (32-bit or 64-bit) of Office with Visual Studio .NET.	HowTo	http://www.visualstudioextensibility.com/2012/08/29/mz-tools-articles-series-howto-generate-interop-assemblies-to-create-an-add-in-for-the-vba-editor-32-bit-or-64-bit-of-office-with-visual-studio-net/	http://www.visualstudioextensibility.com/category/mztools-articles-series/
MZ-Tools Articles Series	08/28/2012 18:34	MZ-Tools Articles Series: Changing gears (just a little bit)	Other	http://www.visualstudioextensibility.com/2012/08/29/mz-tools-articles-series-changing-gears-only-a-little-bit/	http://www.visualstudioextensibility.com/category/mztools-articles-series/
MZ-Tools Articles Series	08/28/2012 18:19	MZ-Tools Articles Series: HOWTO: Get assemblies of the Add Reference dialog from a Visual Studio add-in.	HowTo	http://www.visualstudioextensibility.com/2012/08/29/mz-tools-articles-series-howto-get-assemblies-of-the-add-reference-dialog-from-a-visual-studio-add-in/	http://www.visualstudioextensibility.com/category/mztools-articles-series/
MZ-Tools Articles Series	08/22/2012 09:26	MZ-Tools Articles Series: HOWTO: Get loaded add-ins and installed products from a Visual Studio add-in.	HowTo	http://www.visualstudioextensibility.com/2012/08/22/mz-tools-articles-series-howto-get-loaded-add-ins-and-installed-products-from-a-visual-studio-add-in/	http://www.visualstudioextensibility.com/category/mztools-articles-series/
MZ-Tools Articles Series	08/20/2012 08:50	MZ-Tools Articles Series: BUG: Setting CommandBarPopup.Visible to False doesn’t work when CommandBarPopup in context menu.	Bug	http://www.visualstudioextensibility.com/2012/08/20/mz-tools-articles-series-bug-setting-commandbarpopup-visible-to-false-doesn-t-work-when-commandbarpopup-in-context-menu/	http://www.visualstudioextensibility.com/category/mztools-articles-series/
MZ-Tools Articles Series	08/20/2012 08:41	MZ-Tools Articles Series: BUG: CommandbarPopup.Caption changes CommandbarPopup.CommandBar.Name and viceversa.	Bug	http://www.visualstudioextensibility.com/2012/08/20/mz-tools-articles-series-bug-commandbarpopup-caption-changes-commandbarpopup-commandbar-name-and-viceversa/	http://www.visualstudioextensibility.com/category/mztools-articles-series/
MZ-Tools Articles Series	03/19/2012 07:15	MZ-Tools Articles Series: HOWTO: Create a command with a custom picture using an ImageList for a XML-based Visual Studio add-in.	HowTo	http://www.visualstudioextensibility.com/2012/03/19/mz-tools-articles-series-howto-create-a-command-with-a-custom-picture-using-an-imagelist-for-a-xml-based-visual-studio-add-in/	http://www.visualstudioextensibility.com/category/mztools-articles-series/
MZ-Tools Articles Series	03/18/2012 22:49	MZ-Tools Articles Series: HOWTO: Create a command with a custom picture without using a managed satellite DLL for a XML-based Visual Studio add-in.	HowTo	http://www.visualstudioextensibility.com/2012/03/19/mz-tools-articles-series-howto-create-a-command-with-a-custom-picture-without-using-a-managed-satellite-dll-for-a-xml-based-visual-studio-add-in/	http://www.visualstudioextensibility.com/category/mztools-articles-series/
